article_id,n_events,dominant_type,nmf_topic,nmf_label,nmf_score,louvain_community,louvain_label,hdbscan_cluster,hdbscan_label,x_2d,y_2d
6996b19dbf23573ae1689b35,5,Event,14,intelligence | artificielle | intelligence artificielle | new,0.3229,1263,contrairement | espace | sûr,1,france | provoquer | attaquant,-4.3005,11.8596
6996b3f5bf23573ae1689b38,6,Event,14,intelligence | artificielle | intelligence artificielle | new,0.1967,1264,hybride | travail | maréchal,1,france | provoquer | attaquant,3.0697,-8.7977
6996b3f5bf23573ae1689b37,7,Event,17,ministre | première | paris | france,0.0352,752,paris | berlin | compromet,0,président | pourrait | contre,-9.9726,1.4481
6996bd56bf23573ae1689b3b,2,Event,4,jeux | milan | cortina | milan cortina,0.2802,1265,anselmet | thibault | jeux,1,france | provoquer | attaquant,2.9999,-9.2773
6996bd56bf23573ae1689b3a,2,Event,13,monde | tribune | tribune monde | hui,0.0076,1266,opéra | héroïne | 22au,1,france | provoquer | attaquant,24.2578,-4.8811
6996c90ebf23573ae1689b3c,2,Event,14,intelligence | artificielle | intelligence artificielle | new,0.2474,1267,secret | percer | artificielle,1,france | provoquer | attaquant,2.4732,1.4071
6996c90ebf23573ae1689b3d,6,Event,6,militant | deranque | mort | quentin,0.0375,1268,erreur | écrou | prononcer,0,président | pourrait | contre,-7.1689,-2.646
6996c90ebf23573ae1689b3e,3,Event,17,ministre | première | paris | france,0.0286,1269,partie | violences | armés,1,france | provoquer | attaquant,13.5471,14.3759
6996cb66bf23573ae1689b3f,10,Event,8,trump | donald | donald trump | américain,0.0724,466,trump | donald | washington,1,france | provoquer | attaquant,12.4615,5.5042
6996cdbfbf23573ae1689b40,6,Event,17,ministre | première | paris | france,0.0352,1270,en2029paraît | pib | public,0,président | pourrait | contre,-6.2217,-1.527
6996cdbfbf23573ae1689b41,3,Event,4,jeux | milan | cortina | milan cortina,0.1615,1271,hiver | bormio | nord,1,france | provoquer | attaquant,3.3632,-10.192
6996d017bf23573ae1689b44,5,Event,17,ministre | première | paris | france,0.0267,1272,mois | tournant | coréenne,1,france | provoquer | attaquant,10.9694,6.6929
6996d017bf23573ae1689b43,1,Event,7,vigilance | départements | garonne | france,0.2522,1273,vigilance | quinze | ouest,1,france | provoquer | attaquant,3.2201,17.6278
6996d017bf23573ae1689b42,7,Event,6,militant | deranque | mort | quentin,0.1369,1274,jeune | agression | intérieur,1,france | provoquer | attaquant,15.6012,0.4962
6996d26fbf23573ae1689b47,8,Event,17,ministre | première | paris | france,0.0334,1275,contaminés | groupe | âge,0,président | pourrait | contre,-7.6878,0.0841
6996d26fbf23573ae1689b46,7,Event,2,contre | annoncé | israël | dimanche,0.0418,1276,génocide | voire | constituer,0,président | pourrait | contre,-9.5229,0.8338
6996d26fbf23573ae1689b45,3,Event,4,jeux | milan | cortina | milan cortina,0.1543,1277,jeudi | visualiser | bormio,1,france | provoquer | attaquant,11.177,5.8612
6996d4c7bf23573ae1689b48,2,Event,17,ministre | première | paris | france,0.0534,1278,viol | version | boukhobza,1,france | provoquer | attaquant,8.5563,-12.9506
6996d71fbf23573ae1689b49,6,Event,12,ukraine | russie | russe | guerre,0.0838,1279,ukrainien | estimant | garanties,0,président | pourrait | contre,-8.1185,-0.9968
6996dbedbf23573ae1689b4b,2,Event,18,loi | nationale | assemblée | assemblée nationale,0.0988,1280,sécurité | sociale | règles,1,france | provoquer | attaquant,15.481,-3.1231
6996dbedbf23573ae1689b4a,7,Event,13,monde | tribune | tribune monde | hui,0.1499,1281,collectif | français | juifs,1,france | provoquer | attaquant,12.8341,1.667
6996de45bf23573ae1689b4c,6,Event,17,ministre | première | paris | france,0.1228,1282,représentante | ancienne | palestine,1,france | provoquer | attaquant,23.4425,-3.1718
6996e09dbf23573ae1689b4d,3,Event,17,ministre | première | paris | france,0.0348,1283,anti | central | républicain,1,france | provoquer | attaquant,1.9116,8.0416
6996e09dbf23573ae1689b4e,9,Event,5,permet attaquant | permet | découverte | vulnérabilité découverte,0.0451,1284,partenaire | ravive | question,1,france | provoquer | attaquant,7.7146,1.609
6996e09dbf23573ae1689b4f,6,Event,14,intelligence | artificielle | intelligence artificielle | new,0.179,1285,temps | hôpital | bangalore,1,france | provoquer | attaquant,0.126,7.3852
6996e7a6bf23573ae1689b53,4,Event,17,ministre | première | paris | france,0.0263,1286,13 | moins | utilisateurs,1,france | provoquer | attaquant,2.2402,8.2758
6996e7a6bf23573ae1689b51,4,Event,11,internationale | spatiale | française | station,0.1201,1287,touristique | intérieure | internationale,1,france | provoquer | attaquant,15.5843,-3.5209
6996e7a6bf23573ae1689b52,4,Event,17,ministre | première | paris | france,0.0298,1288,mardi | entraîneur | soir,1,france | provoquer | attaquant,23.7478,4.0109
6996e7a6bf23573ae1689b55,9,Event,19,pays | plusieurs | mardi | sexuelles,0.0767,1289,état | communauté | craindre,1,france | provoquer | attaquant,-5.837,13.0997
6996e7a6bf23573ae1689b50,4,Event,17,ministre | première | paris | france,0.0111,1290,tables | prix | cuisine,1,france | provoquer | attaquant,15.2685,-2.8516
6996e7a6bf23573ae1689b54,7,Event,8,trump | donald | donald trump | américain,0.0744,466,trump | donald | washington,1,france | provoquer | attaquant,12.6436,1.9168
6996e9febf23573ae1689b57,2,Event,15,epstein | jeffrey | jeffrey epstein | andrew,0.1848,1291,soupçonné | sexuel | roi,1,france | provoquer | attaquant,2.8458,-0.3627
6996ec56bf23573ae1689b58,5,Event,14,intelligence | artificielle | intelligence artificielle | new,0.4336,1292,accès | garantir | ia,1,france | provoquer | attaquant,3.4896,-10.2117
6996eeaebf23573ae1689b5a,4,Event,19,pays | plusieurs | mardi | sexuelles,0.0486,1293,encore | homogénéisation | auteurs,1,france | provoquer | attaquant,23.7714,4.5332
6996eeaebf23573ae1689b5b,1,Event,0,distance | code | provoquer exécution | exécution,0.0,1294,eàvueseterminejeudipourlesonzepersonnesinterpelléesdanslecadredel | etellesdevraientcommenceràêtreprésentéesàunjugeàlyonenfindejournéepourleuréventuellemiseenexamen | enquêtesurlamortdequentinderanque,1,france | provoquer | attaquant,9.1267,-11.5389
6996eeaebf23573ae1689b59,4,Event,18,loi | nationale | assemblée | assemblée nationale,0.0781,1295,abus | tribunal | coupable,1,france | provoquer | attaquant,12.7438,2.2985
6996f106bf23573ae1689b5c,4,Event,17,ministre | première | paris | france,0.0532,1296,paris | sein | discussion,1,france | provoquer | attaquant,11.2764,3.5858
6996f35ebf23573ae1689b5d,7,Event,15,epstein | jeffrey | jeffrey epstein | andrew,0.2704,1297,gouvernementaux | transmisdes | documents,1,france | provoquer | attaquant,13.0572,1.0715
6996f5b7bf23573ae1689b5f,3,Event,17,ministre | première | paris | france,0.1291,1298,ministre | sébastien | promis,1,france | provoquer | attaquant,12.7929,1.6601
6996f5b7bf23573ae1689b5e,5,Event,19,pays | plusieurs | mardi | sexuelles,0.0511,1299,bouleversement | cause | consommation,1,france | provoquer | attaquant,3.3569,-10.0773
6996fa67bf23573ae1689b62,3,Event,5,permet attaquant | permet | découverte | vulnérabilité découverte,0.0658,1300,services | parquet | ouverte,1,france | provoquer | attaquant,10.8162,6.6284
6996fa67bf23573ae1689b60,4,Event,17,ministre | première | paris | france,0.0742,1301,one | sondages | prônant,1,france | provoquer | attaquant,11.9556,14.9499
6996fa67bf23573ae1689b61,3,Event,17,ministre | première | paris | france,0.0261,1302,souffre | secteur | publique,1,france | provoquer | attaquant,-0.7164,9.1711
6996fa67bf23573ae1689b63,7,Event,18,loi | nationale | assemblée | assemblée nationale,0.0917,1303,reconnu | tribunal | décembre2024,1,france | provoquer | attaquant,4.4536,-0.6494
6996fa67bf23573ae1689b64,5,Event,17,ministre | première | paris | france,0.0579,1304,paris | pris | ça,0,président | pourrait | contre,-7.2164,-2.7174
6996fcbfbf23573ae1689b66,3,Event,14,intelligence | artificielle | intelligence artificielle | new,0.0219,1305,vente | syndicat | présenté,1,france | provoquer | attaquant,16.7667,1.3459
6996fcbfbf23573ae1689b65,2,Event,4,jeux | milan | cortina | milan cortina,0.17,1306,épreuves | ski | chien,1,france | provoquer | attaquant,24.5527,-4.5733
6996fcbfbf23573ae1689b67,3,Event,17,ministre | première | paris | france,0.0346,1307,état | ogives | 600,1,france | provoquer | attaquant,1.9433,8.0843
6997016fbf23573ae1689b69,5,Event,17,ministre | première | paris | france,0.0129,1308,863avions | record | niveau,1,france | provoquer | attaquant,4.3144,0.9194
6997016fbf23573ae1689b68,2,Event,18,loi | nationale | assemblée | assemblée nationale,0.046,1309,victoria | témoigné | années,1,france | provoquer | attaquant,8.3267,-12.6457
6997016fbf23573ae1689b6b,3,Event,17,ministre | première | paris | france,0.0297,1310,vih | traitement | prévention,1,france | provoquer | attaquant,4.6685,10.2135
6997016fbf23573ae1689b6c,4,Event,19,pays | plusieurs | mardi | sexuelles,0.0419,1311,intervention | université | brutalisé,1,france | provoquer | attaquant,-4.2579,11.9247
6997016fbf23573ae1689b6a,8,Event,18,loi | nationale | assemblée | assemblée nationale,0.0581,1312,tunisie | échelle | nationale,0,président | pourrait | contre,-7.8117,0.0511
6997016fbf23573ae1689b6f,3,Event,7,vigilance | départements | garonne | france,0.1907,1313,pays | sud | départements,1,france | provoquer | attaquant,11.2934,14.3463
6997016fbf23573ae1689b6e,16,Event,7,vigilance | départements | garonne | france,0.0569,1314,risque | eau | mesure,0,président | pourrait | contre,-9.9595,1.4193
6997016fbf23573ae1689b6d,7,Event,10,unis | etats | etats unis | états unis,0.097,383,iran | unis | trump,1,france | provoquer | attaquant,22.8482,2.7531
69970620bf23573ae1689b71,5,Event,18,loi | nationale | assemblée | assemblée nationale,0.0748,1315,nationale | parc | étude,1,france | provoquer | attaquant,2.4047,16.317
69970620bf23573ae1689b72,3,Event,17,ministre | première | paris | france,0.0194,1316,élevé | révèle | prévu,1,france | provoquer | attaquant,2.4723,1.3638
69970620bf23573ae1689b70,6,Event,13,monde | tribune | tribune monde | hui,0.0858,1317,édition | membres | actuelle,1,france | provoquer | attaquant,11.0111,-7.6261
69970878bf23573ae1689b76,8,Event,13,monde | tribune | tribune monde | hui,0.0082,1318,isoler | vraiment | répondu,0,président | pourrait | contre,-5.5829,-2.4691
69970878bf23573ae1689b74,8,Event,16,mencho | el mencho | el | oseguera,0.05,1319,mauvaise | militaire | etat,1,france | provoquer | attaquant,4.9227,10.3951
69970878bf23573ae1689b75,4,Event,17,ministre | première | paris | france,0.0474,1320,sciences | rangs | quasiment,1,france | provoquer | attaquant,24.0964,-4.5807
69970878bf23573ae1689b73,3,Event,4,jeux | milan | cortina | milan cortina,0.1615,1271,hiver | bormio | nord,1,france | provoquer | attaquant,3.3212,-10.0875
69970ad0bf23573ae1689b77,6,Event,6,militant | deranque | mort | quentin,0.1321,1321,macron | affirmé | adoptent,1,france | provoquer | attaquant,14.705,-1.8855
69970ad0bf23573ae1689b78,4,Event,17,ministre | première | paris | france,0.0625,1322,sujets | peinent | paris,1,france | provoquer | attaquant,11.1533,14.3657
69970d28bf23573ae1689b79,4,Event,18,loi | nationale | assemblée | assemblée nationale,0.0595,1323,européenne | union | lourds,1,france | provoquer | attaquant,2.3413,0.5174
699711d8bf23573ae1689b7b,4,Event,12,ukraine | russie | russe | guerre,0.0527,1324,arguments | rationnels | humanitaires,1,france | provoquer | attaquant,3.2973,-10.3793
699711d8bf23573ae1689b7c,4,Event,8,trump | donald | donald trump | américain,0.1084,1325,échelle | trump | américaine,1,france | provoquer | attaquant,11.1826,4.0484
699711d8bf23573ae1689b7a,6,Event,7,vigilance | départements | garonne | france,0.325,437,garonne | france | lot,0,président | pourrait | contre,-6.1577,-0.7952
69971430bf23573ae1689b7e,5,Event,6,militant | deranque | mort | quentin,0.0234,1326,anticipé | suffisamment | existence,1,france | provoquer | attaquant,5.9114,-11.3552
69971430bf23573ae1689b7d,4,Event,18,loi | nationale | assemblée | assemblée nationale,0.2152,1327,sécurité | assemblée | commission,1,france | provoquer | attaquant,4.845,10.3521
69971d91bf23573ae1689b85,1,Event,15,epstein | jeffrey | jeffrey epstein | andrew,0.078,1328,windsor | unefonctionofficielle | soupçonnédefautedansl,1,france | provoquer | attaquant,9.0628,-11.5941
69971d91bf23573ae1689b84,2,Event,2,contre | annoncé | israël | dimanche,0.0122,1329,valeur | toutes | tonnes,1,france | provoquer | attaquant,13.3788,0.5311
69971d91bf23573ae1689b81,3,Event,3,problème sécurité | problème | sécurité non | provoquer problème,0.4527,1330,sécurité | provoquer | problème,1,france | provoquer | attaquant,13.9081,14.2016
69971d91bf23573ae1689b82,3,Event,5,permet attaquant | permet | découverte | vulnérabilité découverte,0.4272,1331,vulnérabilité | service | provoquer,1,france | provoquer | attaquant,13.671,14.3283
69971d91bf23573ae1689b80,3,Event,3,problème sécurité | problème | sécurité non | provoquer problème,0.4523,1332,sécurité | provoquer | problème,1,france | provoquer | attaquant,-2.8563,4.4843
69971d91bf23573ae1689b7f,5,Event,15,epstein | jeffrey | jeffrey epstein | andrew,0.2013,1333,devoir | arrêté | rapporte,1,france | provoquer | attaquant,13.2812,0.6698
69971d97bf23573ae1689b89,6,Event,0,distance | code | provoquer exécution | exécution,0.1721,1334,attaquant | provoquer | service,1,france | provoquer | attaquant,10.192,14.564
69971d98bf23573ae1689b8a,4,Event,9,atteinte | confidentialité | atteinte confidentialité | permettent attaquant,0.2822,1335,permettent | provoquer | certaines,1,france | provoquer | attaquant,11.092,14.4281
69971d91bf23573ae1689b86,9,Event,19,pays | plusieurs | mardi | sexuelles,0.0504,1336,actes | prise | notamment,1,france | provoquer | attaquant,15.1857,-2.7097
69971d91bf23573ae1689b83,5,Event,13,monde | tribune | tribune monde | hui,0.0903,1337,conférant | sociologue | médias,1,france | provoquer | attaquant,15.0442,-0.1563
69971d97bf23573ae1689b87,7,Event,15,epstein | jeffrey | jeffrey epstein | andrew,0.1985,1338,windsor | menées | actuellement,1,france | provoquer | attaquant,-4.3865,12.2936
69971d97bf23573ae1689b88,10,Event,13,monde | tribune | tribune monde | hui,0.0404,1339,femme | histoire | 79ans,1,france | provoquer | attaquant,10.8291,-0.9985
69971fe9bf23573ae1689b8d,4,Event,4,jeux | milan | cortina | milan cortina,0.137,1265,anselmet | thibault | jeux,1,france | provoquer | attaquant,14.6038,-1.6752
69971fe9bf23573ae1689b8b,8,Event,15,epstein | jeffrey | jeffrey epstein | andrew,0.2901,1340,devoir | exercice | vue,1,france | provoquer | attaquant,12.3565,1.6236
69971fe9bf23573ae1689b8c,4,Event,15,epstein | jeffrey | jeffrey epstein | andrew,0.1752,1341,ex | voyant | jeudi,1,france | provoquer | attaquant,23.0607,4.1908
69971fe9bf23573ae1689b8e,9,Event,8,trump | donald | donald trump | américain,0.0659,1342,paix | œuvrer | censée,0,président | pourrait | contre,-7.7201,-0.6465
69971fe9bf23573ae1689b8f,8,Event,15,epstein | jeffrey | jeffrey epstein | andrew,0.2933,1343,faute | allégations | anniversaire,1,france | provoquer | attaquant,12.6737,1.9673
69972241bf23573ae1689b91,3,Event,4,jeux | milan | cortina | milan cortina,0.0168,1344,sites | reconductible | mènent,1,france | provoquer | attaquant,12.5037,14.9046
69972241bf23573ae1689b90,3,Event,10,unis | etats | etats unis | états unis,0.1838,1345,régions | pays | taïwan,1,france | provoquer | attaquant,-4.3892,12.2388
699726f2bf23573ae1689b93,3,Event,16,mencho | el mencho | el | oseguera,0.0233,1346,alternance | personnalités | viendront,1,france | provoquer | attaquant,0.7266,8.2902
699726f2bf23573ae1689b94,2,Event,17,ministre | première | paris | france,0.047,1347,union | turquie | syrie,1,france | provoquer | attaquant,-0.4982,9.0049
6997294abf23573ae1689b95,4,Event,17,ministre | première | paris | france,0.05,1348,collaboratrices | parlementaires | emploi,1,france | provoquer | attaquant,12.2821,18.9715
6997294abf23573ae1689b96,4,Event,17,ministre | première | paris | france,0.0786,1349,15mars | orléans | sortant,1,france | provoquer | attaquant,10.8692,14.5243
69972ba2bf23573ae1689b97,5,Event,2,contre | annoncé | israël | dimanche,0.0213,1350,défend | rôle | affaires,1,france | provoquer | attaquant,-4.5993,13.4309
69972dfabf23573ae1689b98,4,Event,18,loi | nationale | assemblée | assemblée nationale,0.0181,1351,ménagères | neillon | aide,1,france | provoquer | attaquant,0.0579,7.5681
699732aabf23573ae1689b9a,9,Event,19,pays | plusieurs | mardi | sexuelles,0.0609,1352,syrien | kurde | nord,1,france | provoquer | attaquant,8.6787,-0.9483
699732aabf23573ae1689b99,12,Event,8,trump | donald | donald trump | américain,0.1133,466,trump | donald | washington,0,président | pourrait | contre,-7.1332,-1.5716
69973502bf23573ae1689b9b,3,Event,18,loi | nationale | assemblée | assemblée nationale,0.0102,1353,travers | public | prendre,1,france | provoquer | attaquant,7.7735,-11.9679
